Datetime,close,high,low,open,volume,sma_short,sma_long,rsi,atr,ret_1,ret_3,ret_lag_1,ret_lag_2,ret_lag_3
2025-10-20 18:25:00+00:00,671.8413696289062,671.9400024414062,671.72998046875,671.9199829101562,357927,671.9673461914062,671.1229919433594,57.62053519329398,0.30317341734518927,-0.00012444568304736947,-0.0004145472390427729,-0.00013841530640779087,-0.00015174335957068852,-2.9784763313722706e-05
2025-10-20 18:30:00+00:00,671.7799072265625,671.9199829101562,671.6400146484375,671.8499755859375,307831,671.9473388671875,671.1639904785156,55.84287633913325,0.3015159062290151,-9.148350358012536e-05,-0.0003543032219796016,-0.00012444568304736947,-0.00013841530640779087,-0.00015174335957068852
2025-10-20 18:35:00+00:00,671.6998901367188,671.8200073242188,671.6799926757812,671.7849731445312,384614,671.9143249511719,671.1926879882812,53.527579687366604,0.2899801021010497,-0.00011911206182702028,-0.00033500414531295597,-9.148350358012536e-05,-0.00012444568304736947,-0.00013841530640779087
2025-10-20 18:40:00+00:00,671.6090087890625,671.7100219726562,671.5399780273438,671.7000122070312,406675,671.9022033691406,671.2269677734375,50.94407510929367,0.2814132337590104,-0.0001353005248188044,-0.00034585670122111445,-0.00011911206182702028,-9.148350358012536e-05,-0.00012444568304736947
2025-10-20 18:45:00+00:00,671.3900146484375,671.60498046875,671.1749877929688,671.5999755859375,557589,671.8613220214844,671.2455676269532,45.273604295604244,0.2923137882114918,-0.0003260738580916911,-0.0005803873767744605,-0.0001353005248188044,-0.00011911206182702028,-9.148350358012536e-05
2025-10-20 18:50:00+00:00,671.375,671.510009765625,671.2399291992188,671.4000244140625,323881,671.7898193359375,671.2562670898437,44.90455600322255,0.29072570093968875,-2.2363526579027848e-05,-0.0004836834745538532,-0.0003260738580916911,-0.0001353005248188044,-0.00011911206182702028
2025-10-20 18:55:00+00:00,671.6599731445312,671.780029296875,671.3800048828125,671.3800048828125,597468,671.7418151855469,671.2644665527343,52.773203143679424,0.29889024350649673,0.00042446195424505895,7.588396641766693e-05,-2.2363526579027848e-05,-0.0003260738580916911,-0.0001353005248188044
2025-10-20 19:00:00+00:00,671.85498046875,671.9949951171875,671.6099853515625,671.6699829101562,495416,671.7153137207031,671.2753637695313,57.27042795702833,0.3050416379435327,0.0002903363785484725,0.0006925420547936323,0.00042446195424505895,-2.2363526579027848e-05,-0.0003260738580916911
2025-10-20 19:05:00+00:00,671.8800048828125,672.030029296875,671.8150024414062,671.8599853515625,388451,671.701513671875,671.2887622070313,57.825442445402736,0.29861201062390536,3.724674935812189e-05,0.0007521949474027512,0.0002903363785484725,0.00042446195424505895,-2.2363526579027848e-05
2025-10-20 19:10:00+00:00,671.7041015625,671.8800048828125,671.6099853515625,671.8800048828125,417050,671.6794250488281,671.3036437988281,52.64868183301974,0.29656969066862643,-0.0002618076427846061,6.570053261056863e-05,3.724674935812189e-05,0.0002903363785484725,0.00042446195424505895
2025-10-20 19:15:00+00:00,671.4199829101562,671.719970703125,671.3599853515625,671.7000122070312,528577,671.6372863769532,671.31484375,45.55480417408402,0.30109938073247455,-0.0004229818631192872,-0.0006474575187196407,-0.0002618076427846061,3.724674935812189e-05,0.0002903363785484725
2025-10-20 19:20:00+00:00,671.3699951171875,671.4299926757812,671.2100219726562,671.4144287109375,466574,671.5962951660156,671.3360437011719,44.42075718692223,0.29530447518908354,-7.445085675306107e-05,-0.0007590786478516298,-0.0004229818631192872,-0.0002618076427846061,3.724674935812189e-05
2025-10-20 19:25:00+00:00,671.7100219726562,671.7999877929688,671.3599853515625,671.375,570706,671.5973083496094,671.3552465820312,52.99298123997033,0.3056400442045954,0.0005064671610910398,8.814015192815106e-06,-7.445085675306107e-05,-0.0004229818631192872,-0.0002618076427846061
2025-10-20 19:30:00+00:00,671.6699829101562,671.719970703125,671.5700073242188,671.719970703125,512347,671.6034057617187,671.370146484375,51.97639917988019,0.29452028239757067,-5.9607659838700755e-05,0.0003723451883519413,0.0005064671610910398,-7.445085675306107e-05,-0.0004229818631192872
2025-10-20 19:35:00+00:00,671.7550048828125,671.85498046875,671.5700073242188,671.6599731445312,532921,671.6399047851562,671.3868469238281,53.994602146135605,0.2938383439785478,0.0001265829571359678,0.0005734688300418345,-5.9607659838700755e-05,0.0005064671610910398,-7.445085675306107e-05
2025-10-20 19:40:00+00:00,671.510009765625,671.7899780273438,671.469970703125,671.7550048828125,724563,671.6534057617188,671.3992468261719,47.76537399806379,0.29570755685284794,-0.0003647090314277124,-0.00029776570318817974,0.0001265829571359678,-5.9607659838700755e-05,0.0005064671610910398
2025-10-20 19:45:00+00:00,671.9285278320312,671.989990234375,671.489990234375,671.510009765625,1284098,671.6802612304688,671.4224169921876,56.9106236402244,0.3102998742205016,0.0006232491851496658,0.00038492850425564384,-0.0003647090314277124,0.0001265829571359678,-5.9607659838700755e-05
2025-10-20 19:50:00+00:00,671.8300170898438,672.0999755859375,671.77001953125,671.9199829101562,1865922,671.6777648925781,671.4432177734375,54.49223677783561,0.3117038871110015,-0.00014660895929707873,0.00011166601884027294,0.0006232491851496658,-0.0003647090314277124,0.0001265829571359678
2025-10-20 19:55:00+00:00,671.260009765625,671.8300170898438,671.2000122070312,671.8300170898438,4052111,671.6157653808593,671.4446179199218,43.08376220535875,0.3344396725182514,-0.0008484397983403724,-0.0003722952694141801,-0.00014660895929707873,0.0006232491851496658,-0.0003647090314277124
2025-10-21 13:30:00+00:00,671.5050048828125,671.6900024414062,671.030029296875,671.4400024414062,2545741,671.5958557128906,671.4587182617188,48.1120606192933,0.3576920633763227,0.0003649779722063595,-0.0006303095220339117,-0.0008484397983403724,-0.00014660895929707873,0.0006232491851496658
2025-10-21 13:35:00+00:00,671.6400146484375,671.780029296875,671.4099731445312,671.52001953125,807830,671.6178588867188,671.4805187988281,50.697001581784164,0.3585752125882818,0.00020105548676974117,-0.0002828132661134575,0.0003649779722063595,-0.0008484397983403724,-0.00014660895929707873
2025-10-21 13:40:00+00:00,671.1500244140625,671.6900024414062,670.7000122070312,671.6300048828125,913773,671.5958618164062,671.49171875,42.43452129161998,0.40367628557304736,-0.0007295429451615876,-0.0001638491046128676,0.00020105548676974117,0.0003649779722063595,-0.0008484397983403724
2025-10-21 13:45:00+00:00,670.7750244140625,671.1900024414062,670.3599853515625,671.1500244140625,1068238,671.5023620605468,671.4976196289062,37.4094930001175,0.4341292001638118,-0.0005587424366517713,-0.0010870812033297872,-0.0007295429451615876,0.00020105548676974117,0.0003649779722063595
2025-10-21 13:50:00+00:00,670.9500122070312,671.1099853515625,670.7100219726562,670.7899780273438,681262,671.4303649902344,671.5098193359376,40.924970483319996,0.4316887843597002,0.0002608740436058632,-0.001027339685482298,-0.0005587424366517713,-0.0007295429451615876,0.00020105548676974117
2025-10-21 13:55:00+00:00,670.5700073242188,670.969970703125,670.1500244140625,670.9400024414062,874898,671.311865234375,671.5090197753906,36.17345693219764,0.4594214632670431,-0.0005663683968981648,-0.0008642137655439086,0.0002608740436058632,-0.0005587424366517713,-0.0007295429451615876
2025-10-21 14:00:00+00:00,670.280029296875,670.72998046875,669.9810180664062,670.5599975585938,916568,671.1888671875,671.506220703125,33.022687592042885,0.4801029589153793,-0.0004324351285869277,-0.0007379450623103967,-0.0005663683968981648,0.0002608740436058632,-0.0005587424366517713
2025-10-21 14:05:00+00:00,670.5599975585938,670.9400024414062,670.2000122070312,670.2899780273438,693943,671.0520141601562,671.501220703125,38.58469546450738,0.49866633573392366,0.000417688502538871,-0.0005812871918051687,-0.0004324351285869277,-0.0005663683968981648,0.0002608740436058632
2025-10-21 14:10:00+00:00,670.9600219726562,671.0499877929688,670.4000244140625,670.5599975585938,709506,670.9650146484375,671.5093212890625,45.543235033141876,0.5094732673890898,0.0005965527551881067,0.0005816166010672585,0.000417688502538871,-0.0004324351285869277,-0.0005663683968981648
2025-10-21 14:15:00+00:00,671.510009765625,671.5750122070312,670.77001953125,670.9500122070312,935465,670.9900146484375,671.5263220214844,53.36654164574277,0.5305817965599584,0.0008197027765555198,0.0018350247881326887,0.0005965527551881067,0.000417688502538871,-0.0004324351285869277
2025-10-21 14:20:00+00:00,671.5599975585938,671.9000244140625,671.3200073242188,671.5,822301,670.9955139160156,671.5425219726562,54.01318884985304,0.5341128889373721,7.444087540298128e-05,0.001491290866799222,0.0008197027765555198,0.0005965527551881067,0.000417688502538871
2025-10-21 14:25:00+00:00,670.5999755859375,671.5750122070312,670.4099731445312,671.5700073242188,837383,670.8915100097656,671.53662109375,41.974973571829715,0.5791790441918455,-0.0014295401395948426,-0.000536613769714922,7.444087540298128e-05,0.0008197027765555198,0.0005965527551881067
2025-10-21 14:30:00+00:00,670.9000244140625,670.9099731445312,670.260009765625,670.5900268554688,704346,670.8665100097656,671.5364221191406,46.024067805788235,0.5842350681000171,0.0004474334015041048,-0.0009083786431945962,-0.0014295401395948426,7.444087540298128e-05,0.0008197027765555198
2025-10-21 14:35:00+00:00,671.3699951171875,671.510009765625,670.8599853515625,670.9000244140625,558979,670.9260070800781,671.5429223632813,51.70837910838601,0.5889343070973373,0.0007005078044757251,-0.0002829269791188027,0.0004474334015041048,-0.0014295401395948426,7.444087540298128e-05
2025-10-21 14:40:00+00:00,671.3049926757812,671.7498779296875,671.1500244140625,671.3699951171875,610905,670.9615051269532,671.5363220214844,50.909791463909464,0.5897142505635989,-9.682059353111061e-05,0.0010513228683430853,0.0007005078044757251,0.0004474334015041048,-0.0014295401395948426
2025-10-21 14:45:00+00:00,671.6400146484375,671.77001953125,671.0,671.2999877929688,618574,671.068505859375,671.5379223632813,54.785636380564,0.6025931991840562,0.0004990607493038368,0.0011029813794107834,-9.682059353111061e-05,0.0007005078044757251,0.0004474334015041048
2025-10-21 14:50:00+00:00,672.094970703125,672.1701049804688,671.6199951171875,671.625,719957,671.25,671.5484216308594,59.465924870505866,0.5988443894767129,0.0006773808063320619,0.0010798450797775416,0.0004990607493038368,-9.682059353111061e-05,0.0007005078044757251
2025-10-21 14:55:00+00:00,672.5650024414062,672.6400146484375,672.030029296875,672.0800170898438,938525,671.4505004882812,671.5608972167969,63.652104759232756,0.5996401724828405,0.0006993531550898435,0.0018769557494315858,0.0006773808063320619,0.0004990607493038368,-9.682059353111061e-05
2025-10-21 15:00:00+00:00,672.3300170898438,672.6799926757812,672.2000122070312,672.5700073242188,1836427,671.5875,671.5692980957032,60.29930062495485,0.5910930507876377,-0.00034938682612017935,0.001027339685482298,0.0006993531550898435,0.0006773808063320619,0.0004990607493038368
2025-10-21 15:05:00+00:00,672.4600219726562,672.5700073242188,672.260009765625,672.3400268554688,591376,671.6825012207031,671.5863000488281,61.50732868744685,0.5710148013452172,0.00019336468625219538,0.0005431542943243883,-0.00034938682612017935,0.0006993531550898435,0.0006773808063320619
2025-10-21 15:10:00+00:00,672.4600219726562,672.7313232421875,672.3699951171875,672.4600219726562,578057,671.7725036621093,671.6022009277344,61.50732868744685,0.5560371816062731,0.0,-0.00015608969894198577,0.00019336468625219538,-0.00034938682612017935,0.0006993531550898435
2025-10-21 15:15:00+00:00,672.0390014648438,672.4401245117188,671.5349731445312,672.4400024414062,1326748,671.91640625,671.6060815429687,55.19888638840652,0.5823951563576107,-0.0006260900188199692,-0.0004328463962678386,0.0,0.00019336468625219538,-0.00034938682612017935
2025-10-21 15:20:00+00:00,671.8400268554688,672.0800170898438,671.6701049804688,672.0499877929688,495628,672.0104064941406,671.6032824707031,52.46042772317447,0.5700749387159957,-0.000296075985086075,-0.0009219806336869807,-0.0006260900188199692,0.0,0.00019336468625219538
2025-10-21 15:25:00+00:00,671.9000244140625,672.0499877929688,671.7000122070312,671.8499755859375,483991,672.0634094238281,671.6006823730469,53.214149398344134,0.5543535563746745,8.930334037193788e-05,-0.0008327596292654338,-0.000296075985086075,-0.0006260900188199692,0.0
2025-10-21 15:30:00+00:00,672.0,672.2100219726562,671.8900146484375,671.9000244140625,482090,672.13291015625,671.6060778808594,54.5084395074218,0.5376145397921085,0.00014879533011580293,-5.803452591102154e-05,8.930334037193788e-05,-0.000296075985086075,-0.0006260900188199692
2025-10-21 15:35:00+00:00,671.760009765625,672.0499877929688,671.4000244140625,672.010009765625,438330,672.1449096679687,671.6053015136719,50.870406728687115,0.54563945687169,-0.00035712832496281877,-0.00011910140307991313,0.00014879533011580293,8.930334037193788e-05,-0.000296075985086075
2025-10-21 15:40:00+00:00,671.9000244140625,672.114990234375,671.739990234375,671.77001953125,432556,672.1254150390625,671.6015014648438,52.84769667768755,0.5334509242379979,0.00020842956770583676,0.0,-0.00035712832496281877,0.00014879533011580293,8.930334037193788e-05
2025-10-21 15:45:00+00:00,672.2999877929688,672.5150146484375,671.8900146484375,671.9099731445312,673345,672.0989135742187,671.6047009277344,58.04249064833439,0.5399901439352838,0.000595272160103022,0.00044641040620341244,0.00020842956770583676,-0.00035712832496281877,0.00014879533011580293
2025-10-21 15:50:00+00:00,672.280029296875,672.489990234375,672.22998046875,672.3099975585938,553566,672.0939147949218,671.6079016113281,57.70087318073255,0.5199915454845493,-2.9686890459790227e-05,0.0007741150465796487,0.000595272160103022,0.00020842956770583676,-0.00035712832496281877
2025-10-21 15:55:00+00:00,672.280029296875,672.364990234375,672.0599975585938,672.2899780273438,520728,672.0759155273438,671.6131420898438,57.70087318073255,0.5046344833628851,0.0,0.0005655675978637476,-2.9686890459790227e-05,0.000595272160103022,0.00020842956770583676
2025-10-21 16:00:00+00:00,672.4400024414062,672.655029296875,672.1400146484375,672.27001953125,690592,672.0739135742188,671.6234423828125,59.89509321070914,0.5053759237253576,0.00023795611584431775,0.00020826216120739538,0.0,-2.9686890459790227e-05,0.000595272160103022
2025-10-21 16:05:00+00:00,672.47998046875,672.530029296875,672.2449951171875,672.4199829101562,350305,672.1180114746094,671.6362145996094,60.44727758981755,0.48963722772265345,5.9452184876906955e-05,0.00029742244773234283,0.00023795611584431775,0.0,-2.9686890459790227e-05
2025-10-21 16:10:00+00:00,672.4600219726562,672.5399780273438,672.3400268554688,672.4500122070312,405837,672.1800109863282,671.6498168945312,60.00310529295245,0.46894536659067815,-2.967894461314291e-05,0.00026773467593477207,5.9452184876906955e-05,0.00023795611584431775,0.0
2025-10-21 16:15:00+00:00,672.2600708007812,672.5889892578125,672.2600708007812,672.4500122070312,375778,672.216015625,671.6610205078125,55.59557061589487,0.4589434444792904,-0.00029734283874371936,-0.00026758021529316167,-2.967894461314291e-05,5.9452184876906955e-05,0.00023795611584431775
2025-10-21 16:20:00+00:00,672.5499877929688,672.6400146484375,672.1599731445312,672.25,464859,672.2710144042969,671.6798400878906,60.164615501612445,0.46045044872407326,0.00043125719461833967,0.00010410320939202578,-0.00029734283874371936,-2.967894461314291e-05,5.9452184876906955e-05
2025-10-21 16:25:00+00:00,672.6300048828125,672.6900024414062,672.4000244140625,672.551513671875,378163,672.3580139160156,671.7046398925781,61.34678174876015,0.44827384719690727,0.00011897567659824304,0.0002527777185290514,0.00043125719461833967,-0.00029734283874371936,-2.967894461314291e-05
2025-10-21 16:30:00+00:00,672.760009765625,672.7949829101562,672.5900268554688,672.6500244140625,635049,672.4440124511718,671.7323400878906,63.25475501092308,0.4308940048748067,0.00019327844709393638,0.0007436689854987133,0.00011897567659824304,0.00043125719461833967,-0.00029734283874371936
2025-10-21 16:35:00+00:00,672.6199951171875,672.7899780273438,672.469970703125,672.75,459344,672.4760131835938,671.7515405273438,59.829443439204546,0.4229735276850884,-0.0002081197550465319,0.00010409237304198626,0.00019327844709393638,0.00011897567659824304,0.00043125719461833967
2025-10-21 16:40:00+00:00,672.6199951171875,672.719970703125,672.3900146484375,672.614990234375,377060,672.510009765625,671.7668408203125,59.829443439204546,0.41632942247097493,0.0,-1.4881533015653758e-05,-0.0002081197550465319,0.00019327844709393638,0.00011897567659824304
2025-10-21 16:45:00+00:00,672.8300170898438,672.9299926757812,672.6300048828125,672.6300048828125,370080,672.5650085449219,671.7858410644532,63.287859477345,0.40873428933688744,0.00031224461684287164,0.00010405987752326595,0.0,-0.0002081197550465319,0.00019327844709393638
2025-10-21 16:50:00+00:00,671.719970703125,672.989990234375,671.6900024414062,672.8300170898438,1456085,672.4930053710938,671.7861584472656,42.47396752199357,0.47239525388202047,-0.0016498169798071505,-0.001338087509434982,0.00031224461684287164,0.0,-0.0002081197550465319
2025-10-21 16:55:00+00:00,671.489990234375,671.9500122070312,671.35498046875,671.72998046875,813698,672.3940063476563,671.78755859375,39.570363189937225,0.4811550027676797,-0.0003423755117913929,-0.001680004892830489,-0.0016498169798071505,0.00031224461684287164,0.0
2025-10-21 17:00:00+00:00,671.2498779296875,671.5800170898438,670.760009765625,671.510009765625,952136,672.2729919433593,671.78515625,36.74592585088637,0.5053587400141847,-0.0003575813611215173,-0.002348496826866775,-0.0003423755117913929,-0.0016498169798071505,0.00031224461684287164
2025-10-21 17:05:00+00:00,671.6950073242188,671.8499755859375,671.0499877929688,671.2100219726562,822736,672.2164855957031,671.7848559570313,44.63544067754933,0.5264036723680822,0.0006631351590025147,-3.716337163550687e-05,-0.0003575813611215173,-0.0003423755117913929,-0.0016498169798071505
2025-10-21 17:10:00+00:00,672.0900268554688,672.1599731445312,671.6500244140625,671.7000122070312,436043,672.1704895019532,671.7932568359375,50.53205400546693,0.5252283193752727,0.0005880935944777566,0.0008935898223654259,0.0006631351590025147,-0.0003575813611215173,-0.0003423755117913929
2025-10-21 17:15:00+00:00,671.4598999023438,672.1400146484375,671.280029296875,672.0850219726562,501955,672.0534790039062,671.7873547363281,42.71648682875901,0.5491395359600747,-0.000937563314357126,0.00031288195284884246,0.0005880935944777566,0.0006631351590025147,-0.0003575813611215173
2025-10-21 17:20:00+00:00,671.6400146484375,671.7050170898438,671.0449829101562,671.469970703125,533983,671.9414794921875,671.7899548339843,45.31981787778725,0.557060581940605,0.00026824348873244475,-8.187149700622509e-05,-0.000937563314357126,0.0005880935944777566,0.0006631351590025147
2025-10-21 17:25:00+00:00,671.6099853515625,671.6699829101562,671.1199951171875,671.6400146484375,345658,671.840478515625,671.783583984375,44.953009621207705,0.5565553827283297,-4.4710404710990304e-05,-0.0007142517887852584,0.00026824348873244475,-0.000937563314357126,0.0005880935944777566
2025-10-21 17:30:00+00:00,671.510009765625,671.7999877929688,671.280029296875,671.625,315703,671.7294799804688,671.7771838378907,43.6853001108126,0.5539413193972883,-0.00014885958832966395,7.462822915949019e-05,-4.4710404710990304e-05,0.00026824348873244475,-0.000937563314357126
2025-10-21 17:35:00+00:00,671.4400024414062,671.5900268554688,671.25,671.510009765625,285479,671.590478515625,671.7807836914062,42.77561427225507,0.5386617148309641,-0.0001042535825239721,-0.00029779674032071046,-0.00014885958832966395,-4.4710404710990304e-05,0.00026824348873244475
2025-10-21 17:40:00+00:00,671.6849975585938,671.97998046875,671.469970703125,671.469970703125,459194,671.5869812011719,671.7843835449219,46.939742524666435,0.5387557371533059,0.000364880132694978,0.00011169013068190736,-0.0001042535825239721,-0.00014885958832966395,-4.4710404710990304e-05
2025-10-21 17:45:00+00:00,672.0399780273438,672.0399780273438,671.6500244140625,671.6865234375,203614,671.6419799804687,671.7923828125,52.35021974414734,0.5281270140195876,0.0005284924779327405,0.0007892187071101286,0.000364880132694978,-0.0001042535825239721,-0.00014885958832966395
2025-10-21 17:50:00+00:00,672.0349731445312,672.1500244140625,671.9099731445312,672.0399780273438,268472,671.7204895019531,671.8100817871094,52.26929394601679,0.5075501751275635,-7.447299232410387e-06,0.0008861114931515424,0.0005284924779327405,0.000364880132694978,-0.0001042535825239721
2025-10-21 17:55:00+00:00,672.2050170898438,672.3099975585938,672.0300903320312,672.0399780273438,439795,671.7714904785156,671.838681640625,54.82448588720731,0.4912899645157732,0.0002530284168349439,0.0007742014979346123,-7.447299232410387e-06,0.0005284924779327405,0.000364880132694978
2025-10-21 18:00:00+00:00,672.3200073242188,672.3800048828125,672.1599731445312,672.2100219726562,372506,671.7944885253906,671.8660815429688,56.51961777383829,0.471914376927593,0.00017106423107771107,0.00041668547412454515,0.0002530284168349439,-7.447299232410387e-06,0.0005284924779327405
2025-10-21 18:05:00+00:00,672.3900146484375,672.4450073242188,672.2100219726562,672.2999877929688,410043,671.8875,671.9024816894531,57.56363055184573,0.45499087511580066,0.00010412797991454781,0.0005283080763565096,0.00017106423107771107,0.0002530284168349439,-7.447299232410387e-06
2025-10-21 18:10:00+00:00,672.3001098632812,672.4299926757812,672.1900024414062,672.4000244140625,372122,671.9535095214844,671.9428833007812,55.71352250940509,0.43963368649145773,-0.00013370928062228504,0.0001414639448082955,0.00010412797991454781,0.00017106423107771107,0.0002530284168349439
2025-10-21 18:15:00+00:00,671.9500122070312,672.3099975585938,671.780029296875,672.2999877929688,450974,671.9875122070313,671.97068359375,49.096125196182506,0.44608615615055003,-0.0005207460940638287,-0.0005503259060518628,-0.00013370928062228504,0.00010412797991454781,0.00017106423107771107
2025-10-21 18:20:00+00:00,672.2849731445312,672.385009765625,671.8400268554688,671.9550170898438,418255,672.0650085449219,671.9971826171875,54.64655389672596,0.4531502100081,0.0004984908570799806,-0.00015622109433188758,-0.0005207460940638287,-0.00013370928062228504,0.00010412797991454781
2025-10-21 18:25:00+00:00,672.280029296875,672.52001953125,672.0,672.280029296875,489920,672.1490112304688,672.0125830078125,54.552008143113675,0.45792659009680714,-7.353797650933025e-06,-2.9868456232096108e-05,0.0004984908570799806,-0.0005207460940638287,-0.00013370928062228504
2025-10-21 18:30:00+00:00,672.3499755859375,672.4299926757812,672.1699829101562,672.280029296875,267250,672.2155090332031,672.0283825683593,55.71929620816277,0.4437896740631066,0.00010404338373048994,0.000595227876538873,-7.353797650933025e-06,0.0004984908570799806,-0.0005207460940638287
2025-10-21 18:35:00+00:00,672.1400146484375,672.405029296875,672.030029296875,672.3499755859375,274784,672.2255126953125,672.0591833496094,51.44772155285755,0.4388761259157418,-0.00031227923718901707,-0.00021562061013458145,0.00010404338373048994,-7.353797650933025e-06,0.0004984908570799806
2025-10-21 18:40:00+00:00,671.8300170898438,672.1599731445312,671.7999877929688,672.1519775390625,347385,672.2050170898438,672.077783203125,45.85786499114033,0.433241070604796,-0.0004612097953369254,-0.000669382083983483,-0.00031227923718901707,0.00010404338373048994,-7.353797650933025e-06
2025-10-21 18:45:00+00:00,672.030029296875,672.1099853515625,671.7949829101562,671.8300170898438,314594,672.1875183105469,672.0909838867187,49.65839761443683,0.42479545423347126,0.00029771251945187593,-0.000475862721321052,-0.0004612097953369254,-0.00031227923718901707,0.00010404338373048994
2025-10-21 18:50:00+00:00,671.8499755859375,672.1900024414062,671.7999877929688,672.0399780273438,348406,672.1405151367187,672.1018835449219,46.494373768852135,0.4223111109623305,-0.0002679250972250635,-0.0004315158392284024,0.00029771251945187593,-0.0004612097953369254,-0.00031227923718901707
2025-10-21 18:55:00+00:00,671.9500122070312,672.1099853515625,671.8099975585938,671.8499755859375,496072,672.0965148925782,672.1080834960937,48.45926831370228,0.41357373110564616,0.0001488972608900685,0.00017860934185010002,-0.0002679250972250635,0.00029771251945187593,-0.0004612097953369254
2025-10-21 19:00:00+00:00,671.77001953125,671.969970703125,671.7014770507812,671.9400024414062,386206,672.043505859375,672.1015844726562,45.240098825082455,0.4032108683369393,-0.00026786616937479746,-0.0003869020048062888,0.0001488972608900685,-0.0002679250972250635,0.00029771251945187593
2025-10-21 19:05:00+00:00,671.9099731445312,672.0,671.6900024414062,671.7401123046875,458040,672.039501953125,672.0884838867188,48.12568048229417,0.39655277478385437,0.00020833560476374302,8.930201797130444e-05,-0.00026786616937479746,0.0001488972608900685,-0.0002679250972250635
2025-10-21 19:10:00+00:00,672.010009765625,672.0750122070312,671.8350219726562,671.9199829101562,402010,672.0120056152343,672.0820837402343,50.14783491461828,0.3853697361832219,0.0001488839652514784,8.92887231249695e-05,0.00020833560476374302,-0.00026786616937479746,0.0001488972608900685
2025-10-21 19:15:00+00:00,672.1099853515625,672.1300048828125,671.8599853515625,672.0,445729,671.9950012207031,672.0750830078125,52.15515524813556,0.37713043583084893,0.0001487709773435597,0.0005060747137088928,0.0001488839652514784,0.00020833560476374302,-0.00026786616937479746
2025-10-21 19:20:00+00:00,672.0250244140625,672.27001953125,672.02001953125,672.10498046875,438980,671.9625061035156,672.0663830566406,50.30152201709713,0.3680496904143597,-0.00012640927727858298,0.00017123018578346638,0.0001487709773435597,0.0001488839652514784,0.00020833560476374302
2025-10-21 19:25:00+00:00,671.905029296875,672.1300048828125,671.8200073242188,672.030029296875,684697,671.9390075683593,672.0637036132813,47.72180320190624,0.3639031095700304,-0.0001785575132297046,-0.00015621860868797466,-0.00012640927727858298,0.0001487709773435597,0.0001488839652514784
2025-10-21 19:30:00+00:00,671.7799072265625,671.9099731445312,671.6900024414062,671.9000244140625,622498,671.9339965820312,672.0625012207031,45.123164934967136,0.3536222233953854,-0.0001862198746204191,-0.0004911073071282024,-0.0001785575132297046,-0.00012640927727858298,0.0001487709773435597
